;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Taxa de desemprego - Brasil;;;
Taxa de desemprego 16a e+ segundo Município;;;
Período: 1991;;;
Município;Taxa de desemprego 16a e+;;
Fonte: IBGE - Censos Demográficos;;;
Notas:;;;
;;;
1. Taxa de desemprego: Percentual da população de 16 anos e mais, economicamente ativa, desocupada.;;;
;;;
Consulte o sítio da Secretaria Estadual de Saúde e do IBGE para mais informações.;;;
;;;
231095 PIRES FERREIRA;1,9;;
231100 PORANGA;0,28;;
231110 PORTEIRAS;1,92;;
231120 POTENGI;2,82;;
231123 POTIRETAMA;2,56;;
231126 QUITERIANOPOLIS;0,37;;
231130 QUIXADA;3,88;;
231135 QUIXELO;1,96;;
231140 QUIXERAMOBIM;2,92;;
231150 QUIXERE;4,17;;
231160 REDENCAO;2,06;;
231170 RERIUTABA;7,18;;
231180 RUSSAS;3,74;;
231190 SABOEIRO;1,39;;
231195 SALITRE;2,88;;
231200 SANTANA DO ACARAU;2,21;;
231210 SANTANA DO CARIRI;1,2;;
231220 SANTA QUITERIA;3,55;;
231230 SAO BENEDITO;1,17;;
231240 SAO GONCALO DO AMARANTE;4,02;;
231250 SAO JOAO DO JAGUARIBE;2,34;;
231260 SAO LUIS DO CURU;2,7;;
231270 SENADOR POMPEU;1,05;;
231280 SENADOR SA;3,67;;
231290 SOBRAL;4,53;;
231300 SOLONOPOLE;1,64;;
231310 TABULEIRO DO NORTE;1,44;;
231320 TAMBORIL;3,13;;
231325 TARRAFAS;8,82;;
231330 TAUA;4,54;;
231335 TEJUCUOCA;0,83;;
231340 TIANGUA;1,8;;
231350 TRAIRI;0,95;;
231355 TURURU;3,45;;
231360 UBAJARA;1,06;;
231370 UMARI;1,32;;
231375 UMIRIM;3;;
231380 URUBURETAMA;3,23;;
231390 URUOCA;1,81;;
231395 VARJOTA;2,88;;
231400 VARZEA ALEGRE;0,42;;
231410 VICOSA DO CEARA;4,32;;
240010 ACARI;5,89;;
240020 ACU;2,82;;
240030 AFONSO BEZERRA;12,24;;
240040 AGUA NOVA;4,7;;
240050 ALEXANDRIA;4,12;;
240060 ALMINO AFONSO;1,96;;
240070 ALTO DO RODRIGUES;8,19;;
240080 ANGICOS;8,59;;
240090 ANTONIO MARTINS;4,96;;
240100 APODI;3,59;;
240110 AREIA BRANCA;14,89;;
240120 ARES;10,61;;
240130 AUGUSTO SEVERO;10,03;;
240140 BAIA FORMOSA;1,55;;
240145 BARAUNA;7,38;;
240150 BARCELONA;4,48;;
240160 BENTO FERNANDES;2,44;;
240170 BOM JESUS;5,6;;
240180 BREJINHO;4,74;;
240190 CAICARA DO RIO DO VENTO;17,89;;
240200 CAICO;4,9;;
240210 CAMPO REDONDO;4,86;;
240220 CANGUARETAMA;7,98;;
240230 CARAUBAS;4,32;;
240240 CARNAUBA DOS DANTAS;4,21;;
240250 CARNAUBAIS;4,6;;
240260 CEARA-MIRIM;5,09;;
240270 CERRO CORA;5,15;;
240280 CORONEL EZEQUIEL;5,08;;
240290 CORONEL JOAO PESSOA;5,89;;
240300 CRUZETA;1,03;;
240310 CURRAIS NOVOS;5,79;;
240320 DOUTOR SEVERIANO;1,53;;
240325 PARNAMIRIM;7,76;;
240330 ENCANTO;7,18;;
240340 EQUADOR;1,31;;
240350 ESPIRITO SANTO;12,97;;
240360 EXTREMOZ;7,7;;
240370 FELIPE GUERRA;7,54;;
240380 FLORANIA;1,98;;
240390 FRANCISCO DANTAS;1,51;;
240400 FRUTUOSO GOMES;4,53;;
240420 GOIANINHA;9,86;;
240430 GOVERNADOR DIX-SEPT ROSADO;3,11;;
240440 GROSSOS;7,66;;
240450 GUAMARE;18,36;;
240460 IELMO MARINHO;2,64;;
240470 IPANGUACU;3,08;;
240480 IPUEIRA;4,15;;
240490 ITAU;1,81;;
240500 JACANA;15,67;;
240510 JANDAIRA;3,01;;
240520 JANDUIS;8,75;;
240530 JANUARIO CICCO;7,71;;
240540 JAPI;2,96;;
240550 JARDIM DE ANGICOS;1,14;;
240560 JARDIM DE PIRANHAS;0,68;;
240570 JARDIM DO SERIDO;2,27;;
240580 JOAO CAMARA;3,69;;
240590 JOAO DIAS;2,8;;
240600 JOSE DA PENHA;3,81;;
240610 JUCURUTU;3,59;;
240620 LAGOA D'ANTA;4,88;;
240630 LAGOA DE PEDRAS;6,71;;
240640 LAGOA DE VELHOS;4,21;;
240650 LAGOA NOVA;4,8;;
240660 LAGOA SALGADA;7,55;;
240670 LAJES;8,53;;
240680 LAJES PINTADAS;1,5;;
240690 LUCRECIA;11,6;;
240700 LUIS GOMES;1,16;;
240710 MACAIBA;8,31;;
240720 MACAU;11,11;;
240730 MARCELINO VIEIRA;1,36;;
240740 MARTINS;5,85;;
240750 MAXARANGUAPE;1,77;;
240760 MESSIAS TARGINO;7,12;;
240770 MONTANHAS;2,04;;
240780 MONTE ALEGRE;7,91;;
240790 MONTE DAS GAMELEIRAS;1,03;;
240800 MOSSORO;9,39;;
240810 NATAL;7,29;;
240820 NISIA FLORESTA;2,1;;
240830 NOVA CRUZ;6,17;;
240850 OURO BRANCO;0,37;;
240860 PARANA;2,3;;
240870 PARAU;7,18;;
240880 PARAZINHO;16,01;;
240890 PARELHAS;7,26;;
240910 PASSA E FICA;4,49;;
240920 PASSAGEM;2,42;;
240930 PATU;9,8;;
240940 PAU DOS FERROS;5,04;;
240950 PEDRA GRANDE;5,73;;
240960 PEDRA PRETA;1,03;;
240970 PEDRO AVELINO;3,46;;
240980 PEDRO VELHO;4,39;;
240990 PENDENCIAS;3,98;;
241000 PILOES;1,26;;
241010 POCO BRANCO;5,73;;
241020 PORTALEGRE;6,72;;
241030 SERRA CAIADA;2,57;;
241040 PUREZA;3,25;;
241050 RAFAEL FERNANDES;2,72;;
241060 RAFAEL GODEIRO;1,93;;
241070 RIACHO DA CRUZ;1,28;;
241080 RIACHO DE SANTANA;1,98;;
241090 RIACHUELO;2,64;;
241100 RODOLFO FERNANDES;4,9;;
241110 RUY BARBOSA;7,98;;
241120 SANTA CRUZ;3,36;;
241140 SANTANA DO MATOS;9,58;;
241142 SANTANA DO SERIDO;4,91;;
241150 SANTO ANTONIO;3,91;;
241160 SAO BENTO DO NORTE;3,7;;
241170 SAO BENTO DO TRAIRI;2,1;;
241180 SAO FERNANDO;7,01;;
241190 SAO FRANCISCO DO OESTE;2,38;;
241200 SAO GONCALO DO AMARANTE;6,41;;
241210 SAO JOAO DO SABUGI;2,44;;
241220 SAO JOSE DE MIPIBU;5,17;;
241230 SAO JOSE DO CAMPESTRE;5,45;;
241240 SAO JOSE DO SERIDO;1,8;;
241250 SAO MIGUEL;4,17;;
241260 SAO PAULO DO POTENGI;6,83;;
241270 SAO PEDRO;5,79;;
241280 SAO RAFAEL;5,26;;
241290 SAO TOME;5,87;;
241300 SAO VICENTE;6,7;;
241310 SENADOR ELOI DE SOUZA;3,56;;
241320 SENADOR GEORGINO AVELINO;0,6;;
241330 SERRA DE SAO BENTO;1,34;;
241335 SERRA DO MEL;4,16;;
241340 SERRA NEGRA DO NORTE;4,79;;
241350 SERRINHA;5,67;;
241360 SEVERIANO MELO;1,38;;
241370 SITIO NOVO;0,85;;
241380 TABOLEIRO GRANDE;1,64;;
241390 TAIPU;4,01;;
241400 TANGARA;7,73;;
241410 TENENTE ANANIAS;7,53;;
241420 TIBAU DO SUL;0,19;;
241430 TIMBAUBA DOS BATISTAS;2,15;;
241440 TOUROS;2,9;;
241450 UMARIZAL;8,88;;
241460 UPANEMA;6,71;;
241470 VARZEA;4,25;;
241480 VERA CRUZ;6,34;;
241490 VICOSA;27,85;;
241500 VILA FLOR;3,03;;
250020 AGUIAR;6,85;;
250030 ALAGOA GRANDE;2,35;;
250040 ALAGOA NOVA;4,08;;
250050 ALAGOINHA;1,42;;
250060 ALHANDRA;3,16;;
250070 SAO JOAO DO RIO DO PEIXE;5,24;;
250080 ARACAGI;6,49;;
250090 ARARA;3,95;;
250100 ARARUNA;2,25;;
250110 AREIA;2,12;;
250120 AREIAL;2,33;;
250130 AROEIRAS;1,23;;
250140 BAIA DA TRAICAO;3,02;;
250150 BANANEIRAS;1,06;;
250160 BARRA DE SANTA ROSA;2,6;;
250170 BARRA DE SAO MIGUEL;2,85;;
250180 BAYEUX;10,71;;
250190 BELEM;4,68;;
250200 BELEM DO BREJO DO CRUZ;2,86;;
250210 BOA VENTURA;4;;
250220 BOM JESUS;1,75;;
250230 BOM SUCESSO;2,26;;
250240 BONITO DE SANTA FE;3,17;;
250250 BOQUEIRAO;2,93;;
250260 IGARACY;4,03;;
250270 BORBOREMA;1,65;;
250280 BREJO DO CRUZ;1,72;;
250290 BREJO DOS SANTOS;5,83;;
250300 CAAPORA;3,8;;
250310 CABACEIRAS;3,65;;
250320 CABEDELO;11,73;;
250330 CACHOEIRA DOS INDIOS;2,42;;
250340 CACIMBA DE AREIA;1,96;;
250350 CACIMBA DE DENTRO;9,96;;
250360 CAICARA;3,21;;
250370 CAJAZEIRAS;2,33;;
250380 CALDAS BRANDAO;3,61;;
250390 CAMALAU;2,87;;
250400 CAMPINA GRANDE;6,13;;
250420 CATINGUEIRA;5,05;;
250430 CATOLE DO ROCHA;3,87;;
250440 CONCEICAO;2,02;;
250450 CONDADO;7,03;;
250460 CONDE;0,94;;
250470 CONGO;9,29;;
250480 COREMAS;1,56;;
250490 CRUZ DO ESPIRITO SANTO;4,12;;
250500 CUBATI;1,72;;
250510 CUITE;3,16;;
250520 CUITEGI;4,65;;
250530 CURRAL VELHO;1,39;;
250540 DESTERRO;2,18;;
250550 VISTA SERRANA;0,44;;
250560 DIAMANTE;3,41;;
250570 DONA INES;0,83;;
250580 DUAS ESTRADAS;2,06;;
250590 EMAS;4,22;;
250600 ESPERANCA;6,06;;
250610 FAGUNDES;2,19;;
250620 FREI MARTINHO;0,89;;
250630 GUARABIRA;6,62;;
250640 GURINHEM;6,47;;
250650 GURJAO;8,38;;
250660 IBIARA;0,96;;
250670 IMACULADA;1,62;;
250680 INGA;2,12;;
250690 ITABAIANA;2,94;;
250700 ITAPORANGA;2,87;;
250710 ITAPOROROCA;4,15;;
250720 ITATUBA;0,12;;
250730 JACARAU;4,07;;
250740 JERICO;4,79;;
250750 JOAO PESSOA;6,5;;
250760 JUAREZ TAVORA;2,12;;
250770 JUAZEIRINHO;3,63;;
250780 JUNCO DO SERIDO;6,22;;
250790 JURIPIRANGA;2,58;;
250800 JURU;0,35;;
250810 LAGOA;3,84;;
250820 LAGOA DE DENTRO;1,66;;
250830 LAGOA SECA;5,39;;
250840 LASTRO;0,56;;
250850 LIVRAMENTO;4,14;;
250860 LUCENA;2,66;;
250870 MAE D'AGUA;1,7;;
250880 MALTA;2,86;;
250890 MAMANGUAPE;5,2;;
250900 MANAIRA;0,58;;
250910 MARI;3,71;;
250920 MASSARANDUBA;3,61;;
250930 MATARACA;9,06;;
250940 MOGEIRO;1,52;;
250960 MONTE HOREBE;1,09;;
250970 MONTEIRO;3,36;;
250980 MULUNGU;3,5;;
250990 NATUBA;3,91;;
251000 NAZAREZINHO;0,94;;
251010 NOVA FLORESTA;2,26;;
251020 NOVA OLINDA;1,04;;
251030 NOVA PALMEIRA;2,89;;
251040 OLHO D'AGUA;4,63;;
251050 OLIVEDOS;1,8;;
251060 OURO VELHO;6,89;;
251070 PASSAGEM;3,29;;
251080 PATOS;4,96;;
251090 PAULISTA;2,31;;
251100 PEDRA BRANCA;0,83;;
251110 PEDRA LAVRADA;1,69;;
251120 PEDRAS DE FOGO;3,47;;
251130 PIANCO;7,19;;
251140 PICUI;2,24;;
251150 PILAR;3,68;;
251160 PILOES;1,72;;
251170 PILOEZINHOS;1;;
251180 PIRPIRITUBA;6,01;;
251190 PITIMBU;6,86;;
251200 POCINHOS;5,14;;
251210 POMBAL;3,07;;
251220 PRATA;23,46;;
251230 PRINCESA ISABEL;3,91;;
251240 PUXINANA;3,16;;
251250 QUEIMADAS;7,68;;
251260 QUIXABA;0,57;;
251270 REMIGIO;1,93;;
251280 RIACHO DOS CAVALOS;0,14;;
251290 RIO TINTO;12,02;;
251300 SALGADINHO;4,28;;
251310 SALGADO DE SAO FELIX;3,07;;
251320 SANTA CRUZ;2,87;;
251330 SANTA HELENA;5,02;;
251340 SANTA LUZIA;2,43;;
251350 SANTANA DE MANGUEIRA;0,32;;
251360 SANTANA DOS GARROTES;1,89;;
251370 SANTA RITA;9,81;;
251380 SANTA TERESINHA;1,91;;
251390 SAO BENTO;2,55;;
251400 SAO JOAO DO CARIRI;3,75;;
251410 SAO JOAO DO TIGRE;3,75;;
251420 SAO JOSE DA LAGOA TAPADA;0,2;;
251430 SAO JOSE DE CAIANA;3,3;;
251440 SAO JOSE DE ESPINHARAS;4,15;;
251450 SAO JOSE DE PIRANHAS;1,67;;
251460 SAO JOSE DO BONFIM;6,97;;
251470 SAO JOSE DO SABUGI;1,27;;
251480 SAO JOSE DOS CORDEIROS;4,13;;
251490 SAO MAMEDE;9,62;;
251500 SAO MIGUEL DE TAIPU;3,16;;
251510 SAO SEBASTIAO DE LAGOA DE ROCA;10,27;;
251520 SAO SEBASTIAO DO UMBUZEIRO;0,41;;
251530 SAPE;3,88;;
251540 SAO VICENTE DO SERIDO;1,62;;
251550 SERRA BRANCA;8,45;;
251560 SERRA DA RAIZ;9,94;;
251570 SERRA GRANDE;1,71;;
251580 SERRA REDONDA;4,17;;
251590 SERRARIA;1,17;;
251600 SOLANEA;4,48;;
251610 SOLEDADE;3,44;;
251620 SOUSA;4,98;;
251630 SUME;4,61;;
251640 TACIMA;1,58;;
251650 TAPEROA;1,74;;
251660 TAVARES;2,57;;
251670 TEIXEIRA;1,84;;
251680 TRIUNFO;4,68;;
251690 UIRAUNA;1,83;;
251700 UMBUZEIRO;2;;
251710 VARZEA;1,6;;
260005 ABREU E LIMA;10,8;;
260010 AFOGADOS DA INGAZEIRA;3,95;;
260020 AFRANIO;3,11;;
260030 AGRESTINA;0,87;;
260040 AGUA PRETA;4,04;;
260050 AGUAS BELAS;6,38;;
260060 ALAGOINHA;3,74;;
260070 ALIANCA;6,28;;
260080 ALTINHO;3,36;;
260090 AMARAJI;7,36;;
260100 ANGELIM;4,9;;
260110 ARARIPINA;3,39;;
260120 ARCOVERDE;6,39;;
260130 BARRA DE GUABIRABA;1,62;;
260140 BARREIROS;10,01;;
260150 BELEM DE MARIA;4,61;;
260160 BELEM DE SAO FRANCISCO;4,05;;
260170 BELO JARDIM;6,75;;
260180 BETANIA;3,75;;
260190 BEZERROS;7,47;;
260200 BODOCO;2,52;;
260210 BOM CONSELHO;2,39;;
260220 BOM JARDIM;4,22;;
260230 BONITO;12,4;;
260240 BREJAO;4,88;;
260250 BREJINHO;3,59;;
260260 BREJO DA MADRE DE DEUS;1,91;;
260270 BUENOS AIRES;2,74;;
260280 BUIQUE;2,78;;
260290 CABO DE SANTO AGOSTINHO;10,51;;
260300 CABROBO;3,23;;
260310 CACHOEIRINHA;1,69;;
260320 CAETES;1,51;;
260330 CALCADO;0,28;;
260340 CALUMBI;3,42;;
260345 CAMARAGIBE;10,53;;
260350 CAMOCIM DE SAO FELIX;2,51;;
260360 CAMUTANGA;5,9;;
260370 CANHOTINHO;4,74;;
260380 CAPOEIRAS;2,8;;
260390 CARNAIBA;2,94;;
260400 CARPINA;5,07;;
260410 CARUARU;4,71;;
260420 CATENDE;7,73;;
260430 CEDRO;2,41;;
260440 CHA DE ALEGRIA;8,71;;
260450 CHA GRANDE;3,32;;
260460 CONDADO;4,89;;
260470 CORRENTES;7;;
260480 CORTES;0,78;;
260490 CUMARU;3,76;;
260500 CUPIRA;1,01;;
260510 CUSTODIA;7,47;;
260520 ESCADA;9,66;;
260530 EXU;2,93;;
260540 FEIRA NOVA;3,23;;
260545 FERNANDO DE NORONHA;4,91;;
260550 FERREIROS;2,81;;
260560 FLORES;3,39;;
260570 FLORESTA;3,06;;
260580 FREI MIGUELINHO;2,81;;
260590 GAMELEIRA;5,77;;
260600 GARANHUNS;4,17;;
260610 GLORIA DO GOITA;2,54;;
260620 GOIANA;9,78;;
260630 GRANITO;1,1;;
260640 GRAVATA;4,56;;
260650 IATI;4,98;;
260660 IBIMIRIM;4,48;;
260670 IBIRAJUBA;2,66;;
260680 IGARASSU;14,6;;
260690 IGUARACY;3,08;;
260700 INAJA;2,72;;
260710 INGAZEIRA;0,48;;
260720 IPOJUCA;4,33;;
260730 IPUBI;4,06;;
260740 ITACURUBA;12,48;;
260750 ITAIBA;1,77;;
260760 ILHA DE ITAMARACA;7,66;;
260765 ITAMBE;4,6;;
260770 ITAPETIM;4,46;;
260775 ITAPISSUMA;8,34;;
260780 ITAQUITINGA;1,67;;
260790 JABOATAO DOS GUARARAPES;10,94;;
260800 JATAUBA;1,3;;
260810 JOAO ALFREDO;5,13;;
260820 JOAQUIM NABUCO;4,8;;
260830 JUPI;0,51;;
260840 JUREMA;1,56;;
260850 LAGOA DE ITAENGA;1,99;;
260860 LAGOA DO OURO;2,31;;
260870 LAGOA DOS GATOS;0,92;;
260880 LAJEDO;2,96;;
260890 LIMOEIRO;6,62;;
260900 MACAPARANA;4,15;;
260910 MACHADOS;6,31;;
260920 MARAIAL;3,93;;
260930 MIRANDIBA;3,41;;
260940 MORENO;11,02;;
260950 NAZARE DA MATA;9,32;;
260960 OLINDA;11,17;;
260970 OROBO;3,82;;
260980 OROCO;11,91;;
260990 OURICURI;2,98;;
261000 PALMARES;7,79;;
261010 PALMEIRINA;2,63;;
261020 PANELAS;2,28;;
261030 PARANATAMA;1,84;;
261040 PARNAMIRIM;1,43;;
261050 PASSIRA;6,25;;
261060 PAUDALHO;8,55;;
261070 PAULISTA;10,74;;
261080 PEDRA;3,02;;
261090 PESQUEIRA;4,02;;
261100 PETROLANDIA;11,41;;
261110 PETROLINA;5,78;;
261120 POCAO;0,4;;
261130 POMBOS;10,53;;
261140 PRIMAVERA;5,83;;
261150 QUIPAPA;1,99;;
261160 RECIFE;9,69;;
261170 RIACHO DAS ALMAS;3,04;;
261180 RIBEIRAO;13,89;;
261190 RIO FORMOSO;9,06;;
261200 SAIRE;1,12;;
261210 SALGADINHO;3,24;;
261220 SALGUEIRO;3,2;;
261230 SALOA;0,94;;
261240 SANHARO;2,67;;
261250 SANTA CRUZ DO CAPIBARIBE;2,54;;
261260 SANTA MARIA DA BOA VISTA;12,02;;
261270 SANTA MARIA DO CAMBUCA;3,17;;
261280 SANTA TEREZINHA;1,28;;
261290 SAO BENEDITO DO SUL;2,53;;
261300 SAO BENTO DO UNA;1,69;;
261310 SAO CAITANO;5,3;;
261320 SAO JOAO;1,82;;
261330 SAO JOAQUIM DO MONTE;1,74;;
261340 SAO JOSE DA COROA GRANDE;5,37;;
261350 SAO JOSE DO BELMONTE;4,55;;
261360 SAO JOSE DO EGITO;2,53;;
261370 SAO LOURENCO DA MATA;9,26;;
261380 SAO VICENTE FERRER;4,55;;
261390 SERRA TALHADA;3,66;;
261400 SERRITA;1,7;;
261410 SERTANIA;6,3;;
261420 SIRINHAEM;3,73;;
261430 MOREILANDIA;4,75;;
261440 SOLIDAO;0,19;;
261450 SURUBIM;6,06;;
261460 TABIRA;2,91;;
261470 TACAIMBO;4,2;;
261480 TACARATU;4,07;;
261500 TAQUARITINGA DO NORTE;3,98;;
261510 TEREZINHA;5,21;;
261520 TERRA NOVA;1,85;;
261530 TIMBAUBA;4,08;;
261540 TORITAMA;1,26;;
261550 TRACUNHAEM;5,38;;
261560 TRINDADE;5,73;;
261570 TRIUNFO;4,52;;
261580 TUPANATINGA;4,29;;
261590 TUPARETAMA;12,75;;
261600 VENTUROSA;8,67;;
261610 VERDEJANTE;4,6;;
261620 VERTENTES;5,61;;
261630 VICENCIA;3,13;;
261640 VITORIA DE SANTO ANTAO;7,66;;
270010 AGUA BRANCA;4,89;;
270020 ANADIA;8,56;;
270030 ARAPIRACA;5,35;;
270040 ATALAIA;8,41;;
270050 BARRA DE SANTO ANTONIO;21,6;;
270060 BARRA DE SAO MIGUEL;3,73;;
270070 BATALHA;3,22;;
270080 BELEM;6,42;;
270090 BELO MONTE;1,67;;
270100 BOCA DA MATA;3,38;;
270110 BRANQUINHA;12,63;;
270120 CACIMBINHAS;4,79;;
270130 CAJUEIRO;5,74;;
270140 CAMPO ALEGRE;4,98;;
270150 CAMPO GRANDE;12,14;;
270160 CANAPI;0,45;;
270170 CAPELA;11,82;;
270180 CARNEIROS;0,2;;
270190 CHA PRETA;2,24;;
270200 COITE DO NOIA;1,45;;
270210 COLONIA LEOPOLDINA;6,99;;
270220 COQUEIRO SECO;2,35;;
270230 CORURIPE;6,29;;
270235 CRAIBAS;1,32;;
270240 DELMIRO GOUVEIA;11,17;;
270250 DOIS RIACHOS;1,57;;
270260 FEIRA GRANDE;1,12;;
270270 FELIZ DESERTO;8,03;;
270280 FLEXEIRAS;8,3;;
270290 GIRAU DO PONCIANO;5,2;;
270300 IBATEGUARA;4,25;;
270310 IGACI;3,22;;
270320 IGREJA NOVA;7,89;;
270330 INHAPI;2,49;;
270340 JACARE DOS HOMENS;2,52;;
270350 JACUIPE;4,73;;
270360 JAPARATINGA;5,27;;
270370 JARAMATAIA;12,18;;
270380 JOAQUIM GOMES;12,53;;
270390 JUNDIA;6,66;;
270400 JUNQUEIRO;1,87;;
270410 LAGOA DA CANOA;4,54;;
270420 LIMOEIRO DE ANADIA;1,41;;
270430 MACEIO;9,12;;
270440 MAJOR ISIDORO;1,6;;
270450 MARAGOGI;3,97;;
270460 MARAVILHA;9,49;;
270470 MARECHAL DEODORO;5,93;;
270480 MARIBONDO;3,33;;
270490 MAR VERMELHO;2,61;;
270500 MATA GRANDE;0,63;;
270510 MATRIZ DE CAMARAGIBE;8,21;;
270520 MESSIAS;7,06;;
270530 MINADOR DO NEGRAO;6,24;;
270540 MONTEIROPOLIS;9,99;;
270550 MURICI;3,69;;
270560 NOVO LINO;1,99;;
270570 OLHO D'AGUA DAS FLORES;3,75;;
270580 OLHO D'AGUA DO CASADO;3,43;;
270590 OLHO D'AGUA GRANDE;4,94;;
270600 OLIVENCA;0,99;;
270610 OURO BRANCO;9,5;;
270620 PALESTINA;3,35;;
270630 PALMEIRA DOS INDIOS;5,94;;
270640 PAO DE ACUCAR;2,15;;
270650 PASSO DE CAMARAGIBE;3,22;;
270660 PAULO JACINTO;13,23;;
270670 PENEDO;7,34;;
270680 PIACABUCU;7,16;;
270690 PILAR;7,34;;
270700 PINDOBA;5,71;;
270710 PIRANHAS;3,45;;
270720 POCO DAS TRINCHEIRAS;2,43;;
270730 PORTO CALVO;6,44;;
270740 PORTO DE PEDRAS;3,43;;
270750 PORTO REAL DO COLEGIO;4,97;;
270760 QUEBRANGULO;2,74;;
270770 RIO LARGO;10,49;;
270780 ROTEIRO;2,36;;
270790 SANTA LUZIA DO NORTE;9,8;;
270800 SANTANA DO IPANEMA;4,55;;
270810 SANTANA DO MUNDAU;4,72;;
270820 SAO BRAS;5,49;;
270830 SAO JOSE DA LAJE;3,3;;
270840 SAO JOSE DA TAPERA;1,82;;
270850 SAO LUIS DO QUITUNDE;6,5;;
270860 SAO MIGUEL DOS CAMPOS;7,32;;
270870 SAO MIGUEL DOS MILAGRES;8,59;;
270880 SAO SEBASTIAO;3,25;;
270890 SATUBA;5,75;;
270895 SENADOR RUI PALMEIRA;2,26;;
270900 TANQUE D'ARCA;2,53;;
270910 TAQUARANA;0,35;;
270915 TEOTONIO VILELA;5,01;;
270920 TRAIPU;4,92;;
270930 UNIAO DOS PALMARES;4,67;;
270940 VICOSA;4,9;;
280010 AMPARO DE SAO FRANCISCO;5,55;;
280020 AQUIDABA;3,39;;
280030 ARACAJU;7,44;;
280040 ARAUA;1,96;;
280050 AREIA BRANCA;2,94;;
280060 BARRA DOS COQUEIROS;23,29;;
280067 BOQUIM;2,99;;
280070 BREJO GRANDE;2,09;;
280100 CAMPO DO BRITO;8,95;;
280110 CANHOBA;1,99;;
280120 CANINDE DE SAO FRANCISCO;2,7;;
280130 CAPELA;9,36;;
280140 CARIRA;0,84;;
280150 CARMOPOLIS;6,62;;
280160 CEDRO DE SAO JOAO;7,16;;
280170 CRISTINAPOLIS;6,82;;
280190 CUMBE;1,61;;
280200 DIVINA PASTORA;24,56;;
280210 ESTANCIA;7,46;;
280220 FEIRA NOVA;0,29;;
280230 FREI PAULO;5,32;;
280240 GARARU;4,88;;
280250 GENERAL MAYNARD;1,59;;
280260 GRACHO CARDOSO;3,64;;
280270 ILHA DAS FLORES;2,46;;
280280 INDIAROBA;5,53;;
280290 ITABAIANA;3,87;;
280300 ITABAIANINHA;2,95;;
280310 ITABI;0,26;;
280320 ITAPORANGA D'AJUDA;10,97;;
280330 JAPARATUBA;6,67;;
280340 JAPOATA;3,33;;
280350 LAGARTO;3,08;;
280360 LARANJEIRAS;13,18;;
280370 MACAMBIRA;3,18;;
280380 MALHADA DOS BOIS;6,88;;
280390 MALHADOR;2,59;;
280400 MARUIM;18,14;;
280410 MOITA BONITA;0,95;;
280420 MONTE ALEGRE DE SERGIPE;8,08;;
280430 MURIBECA;4,8;;
280440 NEOPOLIS;7,99;;
280445 NOSSA SENHORA APARECIDA;1,43;;
280450 NOSSA SENHORA DA GLORIA;7,86;;
280460 NOSSA SENHORA DAS DORES;4,23;;
280470 NOSSA SENHORA DE LOURDES;2,84;;
280480 NOSSA SENHORA DO SOCORRO;9,26;;
280490 PACATUBA;2,87;;
280500 PEDRA MOLE;5,71;;
280510 PEDRINHAS;1,21;;
280520 PINHAO;5,28;;
280530 PIRAMBU;4,95;;
280540 POCO REDONDO;5,53;;
280550 POCO VERDE;7,07;;
280560 PORTO DA FOLHA;5,99;;
280570 PROPRIA;7,34;;
280580 RIACHAO DO DANTAS;3,71;;
280590 RIACHUELO;11,58;;
280600 RIBEIROPOLIS;2,84;;
280610 ROSARIO DO CATETE;2,85;;
280620 SALGADO;6,62;;
280630 SANTA LUZIA DO ITANHY;7,14;;
280650 SANTA ROSA DE LIMA;1,59;;
280660 SANTO AMARO DAS BROTAS;7,53;;
280670 SAO CRISTOVAO;10,77;;
280680 SAO DOMINGOS;3,21;;
280690 SAO FRANCISCO;3,14;;
280700 SAO MIGUEL DO ALEIXO;0,9;;
280710 SIMAO DIAS;6,39;;
280720 SIRIRI;7,69;;
280730 TELHA;4,46;;
280740 TOBIAS BARRETO;4,14;;
280750 TOMAR DO GERU;2,26;;
280760 UMBAUBA;3,06;;
290010 ABAIRA;3,61;;
290020 ABARE;2,47;;
290030 ACAJUTIBA;5,96;;
290035 ADUSTINA;2,39;;
290040 AGUA FRIA;8,65;;
290050 ERICO CARDOSO;5,62;;
290060 AIQUARA;1,54;;
290070 ALAGOINHAS;10,04;;
290080 ALCOBACA;6,87;;
290090 ALMADINA;7,93;;
290100 AMARGOSA;5,94;;
290110 AMELIA RODRIGUES;11,43;;
290115 AMERICA DOURADA;6,75;;
290120 ANAGE;2,05;;
290130 ANDARAI;5,31;;
290135 ANDORINHA;6,17;;
290140 ANGICAL;1,37;;
290150 ANGUERA;8,17;;
290160 ANTAS;1,61;;
290170 ANTONIO CARDOSO;1,72;;
290180 ANTONIO GONCALVES;4,73;;
290190 APORA;3,19;;
290195 APUAREMA;1,68;;
290200 ARACATU;1,54;;
290205 ARACAS;2,09;;
290210 ARACI;5,14;;
290220 ARAMARI;10,58;;
290225 ARATACA;4,79;;
290230 ARATUIPE;5,38;;
290240 AURELINO LEAL;8,21;;
290250 BAIANOPOLIS;2,2;;
290260 BAIXA GRANDE;9,61;;
290265 BANZAE;0,7;;
290270 BARRA;10,39;;
290280 BARRA DA ESTIVA;0,73;;
290290 BARRA DO CHOCA;1,61;;
